source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
cofid,11-792,"Breakfast cereal, instant hot oat, plain, raw, fortified",en,,"10 samples, 7 products, including Ready Brek and own brands AI",100,g,64.6,11,7.3,352,cofid-2021
cofid,11-793,"Breakfast cereal, oat, instant, plain, fortified, cooked, made up with semi-skimmed milk",en,,"10 samples, 7 products, including Ready Brek and own brands. 40g oat cereal made up with 200g milk AI",100,g,14.2,4.9,2.5,95,cofid-2021
cofid,11-795,"Breakfast cereal, Oat, instant, flavoured, unfortified, made up with semi-skimmed milk",en,,"Quaker Oat So Simple; 6 samples, 4 products, including golden syrup, berry and baked apple flavour. 36g sachet made up with 180g milk AI",100,g,15.6,4.4,2.4,98,cofid-2021
cofid,11-796,"Biscuits, short, sweet",en,,"12 samples, 11 products, including malted milk, shortcake, nice AM",100,g,71.7,5.6,20.9,479,cofid-2021
cofid,11-797,"Biscuits, semi-sweet",en,,"10 samples, 7 products, including rich tea, Morning Coffee AM",100,g,75.4,6.4,15.1,444,cofid-2021
cofid,11-798,"Biscuits, ginger nuts",en,,"10 samples, 8 products AM",100,g,75.3,4.8,15.7,443,cofid-2021
cofid,11-799,"Biscuits, digestive, plain",en,,"10 samples, 7 products AM",100,g,65.6,6.2,21.3,463,cofid-2021
cofid,11-800,"Wafers, plain ice cream wafers, not filled",en,,"10 samples, 9 products, including cones, cornets and wafers AM",100,g,79.7,10.5,3,368,cofid-2021
cofid,11-801,"Biscuits, plain, reduced fat",en,,"10 samples, 5 products, including digestives, rich tea and reduced fat Hobnobs AM",100,g,75.7,6.6,13.5,432,cofid-2021
cofid,11-802,Shortbread,en,,"10 samples, 7 products AM",100,g,62.2,5.3,29,515,cofid-2021
cofid,11-803,"Biscuits, digestive, with oats, plain",en,,"9 samples, 4 products, including Hobnobs and own label AM",100,g,66.4,6.4,22.9,480,cofid-2021
cofid,11-804,"Biscuits, jam filled",en,,"10 samples, 6 products, including Jammie Dodgers and own label AM",100,g,74,5.2,14.4,428,cofid-2021
cofid,11-805,Fig Rolls,en,,"10 samples, 5 products AM",100,g,66.8,4.2,10.6,363,cofid-2021
cofid,11-806,"Biscuits, short or sweet, half coated in chocolate",en,,"10 samples, 6 products, including milk and plain chocolate, shortcake, rich tea, gems and animal shapes AM",100,g,70.3,6,24.2,506,cofid-2021
cofid,11-807,"Biscuits, digestive, half coated in chocolate",en,,"10 samples, 6 products, including milk and plain chocolate AM",100,g,61.8,6.3,25.7,488,cofid-2021
cofid,11-808,"Biscuits, iced",en,,"5 samples, 2 products, including Party Rings, Ice Gems AM",100,g,77.1,4.8,10.8,406,cofid-2021
cofid,11-809,"Biscuits, fully coated with chocolate",en,,"10 samples, 6 products, including Breakaway, Rocky and chocolate fingers AM",100,g,62.8,6.4,27.2,506,cofid-2021
cofid,11-810,"Biscuits, fully coated with chocolate, with cream",en,,"10 samples, 8 products, including Penguin, Club, Classic, own label AM",100,g,59,5.2,28.2,496,cofid-2021
cofid,11-811,"Biscuits, fully coated with chocolate, with marshmallow",en,,"10 samples, 7 products, including teacakes and Wagon Wheels AM",100,g,59.9,4.5,19,413,cofid-2021
cofid,11-812,Chocolate covered wafer biscuit,en,,"Including Kit Kat, Blue Riband, Time Out and Taxi AM",100,g,61.1,5.5,28.6,509,cofid-2021
cofid,11-813,"Biscuits, sandwich, cream",en,,"12 samples, 12 products, including Custard Creams and Bourbons AM",100,g,65.8,5,23.3,477,cofid-2021
cofid,11-814,"Flapjacks, retail",en,,"10 samples, 9 products AM",100,g,55.7,5.1,22.8,434,cofid-2021
cofid,11-815,"Biscuits, cookies, chocolate chip, standard",en,,"10 samples, 7 products, including Maryland, Fox's and own brand AM",100,g,60,5.4,24.9,471,cofid-2021
cofid,11-816,"Biscuits, cookies, chocolate chip, American style",en,,"10 samples, 10 products, including milk, plain and white chocolate from instore bakeries and catering outlets AM",100,g,60.6,5.2,21.3,440,cofid-2021
cofid,11-818,"Cereal bars, with fruit and/or nuts, with chocolate, unfortified",en,,"5 samples, 4 products, including Cadbury Brunch, Tracker cereal and Alpen cereal bars AM",100,g,66,6,18.3,436,cofid-2021
cofid,11-819,"Cereal bars, with fruit and/or nuts, no chocolate, unfortified",en,,"5 samples, 5 products, including Jordan's frusli and Alpen chewy bars AM",100,g,62.9,5.6,10.7,354,cofid-2021
cofid,11-820,Cream crackers,en,,"10 samples, 6 products AM",100,g,69.7,8.9,16.4,445,cofid-2021
cofid,11-821,"Biscuits, cheese flavoured",en,,"10 samples, 5 products, including Cheddars, Mini Cheddars, cheese melts and cheese savouries AM",100,g,53.2,10.5,28.1,494,cofid-2021
cofid,11-822,"Crispbread, rye",en,,"5 samples, 2 products, Ryvita original and Ryvita dark AM",100,g,63.4,8.6,1.4,284,cofid-2021
cofid,11-823,"Oatcakes, plain, retail",en,,"10 samples, 7 products, Nairns and own label AM",100,g,62.8,9.3,20,453,cofid-2021
cofid,11-824,"Cheese straws/twists, retail",en,,"10 samples, 7 products, including cheese straws, twists and crispies AM",100,g,48.3,14.1,30.3,510,cofid-2021
cofid,11-825,"Minibreads, toasted, retail",en,,"10 samples, 6 products, including bruschettinne and crostini AM",100,g,68.9,10.5,13.6,423,cofid-2021
cofid,11-826,"Breadsticks, plain",en,,"10 samples, 5 products AM",100,g,72.9,10.9,8.1,389,cofid-2021
cofid,11-827,"Scones, plain, retail",en,,"10 samples, 7 products AN",100,g,55.2,7.2,12.3,346,cofid-2021
cofid,11-828,"Iced buns, retail",en,,"10 samples, 7 products AN",100,g,60.8,6,7.8,322,cofid-2021
cofid,11-829,"Cake, fruit, retail",en,,"10 samples, 9 products, including Genoa, sultana and cherry slab, Manor House and country slices AN",100,g,55.2,4.5,12.1,334,cofid-2021
cofid,11-830,"Cake, chocolate, with filling and icing, retail",en,,"10 samples, 7 products, including celebration cakes, tray bakes and layer cakes AN",100,g,48.6,4.5,23.7,413,cofid-2021
cofid,11-831,"Cake, sponge, with jam and butter cream, retail",en,,"10 samples, 8 products, including sandwich and Swiss roll AN",100,g,55.1,3.7,14.8,354,cofid-2021
cofid,11-832,"Cake, sponge, soft iced, retail",en,,"10 samples, 8 products, including angel cake, Madeira and lemon drizzle AN",100,g,55,4.8,15.8,368,cofid-2021
cofid,11-833,"Cake, loaf, retail",en,,"7 samples, 2 products, including ginger and golden syrup AN",100,g,56.2,3.3,11,323,cofid-2021
cofid,11-834,"Cake, Swiss rolls, chocolate covered and filled, retail",en,,"10 samples, 5 products, including large, individual and bite-sized rolls AN",100,g,51,4.5,22.7,414,cofid-2021
cofid,11-835,"Cake, battenberg, retail",en,,"10 samples, 4 products, including standard and mini cakes AN",100,g,65.9,4.4,9.9,354,cofid-2021
cofid,11-836,"Cake, carrot, iced, retail",en,,"10 samples, 8 products, including plain carrot and products with orange and walnuts AN",100,g,46.8,4.2,20.2,374,cofid-2021
cofid,11-837,"Shortcake, caramel, chocolate covered, retail",en,,"10 samples, 7 products AN",100,g,53.6,4.7,27.3,466,cofid-2021
cofid,11-838,"Eccles cakes, retail",en,,"10 samples, 6 products AN",100,g,48.8,4.4,18.3,365,cofid-2021
cofid,11-839,"Cakes, fancy iced, individual, retail",en,,"10 samples, 8 products, including French and fondant fancies, cup cakes, fairy cakes, angel and lemon slices AN",100,g,57.6,3.3,16.8,381,cofid-2021
cofid,11-840,Cakes from 'healthy eating' ranges,en,,"10 samples, 7 products, including carrot, lemon and apple slices AN",100,g,58.8,3.3,2.5,257,cofid-2021
cofid,11-841,"Pastries, Danish, retail",en,,"10 samples, 9 products, assorted shapes and flavours AP",100,g,43.6,4.9,29.2,446,cofid-2021
cofid,11-842,"Pastries, Greek, baklava, retail",en,,"7 samples, 7 products, assorted baklava AP",100,g,54.1,6.7,25.1,456,cofid-2021
cofid,11-843,"Pastries, cream filled, retail",en,,"10 samples, 6 products, including fresh cream slices and horns AP",100,g,41.4,3.3,27.4,415,cofid-2021
cofid,11-844,"Pastries, chocolate eclairs, cream filled, retail",en,,"10 samples, 7 products AP",100,g,28.2,6.1,28.5,387,cofid-2021
cofid,11-845,"Tarts, bakewell, iced, retail",en,,"10 samples, 7 products, including large, slices and individual cherry bakewells AS",100,g,65.9,3.1,16.8,411,cofid-2021
cofid,11-846,"Jam tarts, retail",en,,"10 samples, 6 products AS",100,g,58.2,3.2,13.5,353,cofid-2021
cofid,11-847,"Pie, fruit, individual, retail",en,,"10 samples, 7 products, including apple, apple and blackcurrant and cherry AS",100,g,60,3.1,13.7,361,cofid-2021
cofid,11-848,"Mince pies, retail",en,,"10 samples, 8 products AS",100,g,60.7,3.8,14.9,377,cofid-2021
cofid,11-849,"Doughnuts, with jam",en,,"10 samples, branded and own brand AP",100,g,48.4,5.4,13.1,321,cofid-2021
cofid,11-850,"Doughnuts, ring, iced",en,,"10 samples, branded and own brand AP",100,g,42.3,5.8,25.7,413,cofid-2021
cofid,11-851,"Pastry, shortcrust, retail, uncooked",en,,"10 samples, 9 products; frozen and chilled, block and ready rolled AO",100,g,39.4,5.7,31.4,453,cofid-2021
cofid,11-852,"Pastry, flaky/puff, retail, uncooked",en,,"10 samples, 9 products; frozen and chilled, block and ready rolled AO",100,g,33.7,5.3,26.2,384,cofid-2021
cofid,11-853,"Pastry, shortcrust, retail, cooked",en,,"Calculated from uncooked, using weight loss of 17.2% AO",100,g,47.5,6.9,37.9,547,cofid-2021
cofid,11-854,"Pastry, flaky/puff, retail, cooked",en,,"Calculated from uncooked, using weight loss of 21.1% AO",100,g,42.8,6.7,33.2,486,cofid-2021
cofid,11-855,"Pastry, filo, retail, uncooked",en,,"6 samples, 4 products; frozen and chilled AO",100,g,58.9,7.6,2.9,278,cofid-2021
cofid,11-856,"Pastry, filo, retail, cooked",en,,"Calculated from uncooked, using weight loss of 23.6% AO",100,g,77.1,10,3.8,363,cofid-2021
cofid,11-857,"Rice, white, basmati, raw",en,,"11 samples, 9 products AC",100,g,83.7,8.1,0.5,351,cofid-2021
cofid,11-858,"Rice, white, basmati, boiled in unsalted water",en,,"11 samples, 9 products AC",100,g,26.5,2.8,0.7,117,cofid-2021
cofid,11-859,"Rice, white, basmati, easy cook, raw",en,,"7 samples, 5 products AC",100,g,83.8,8.1,0.4,350,cofid-2021
cofid,11-860,"Rice, white, basmati, easy cook, boiled in unsalted water",en,,"7 samples, 5 products AC",100,g,32.2,3.5,0.4,138,cofid-2021
cofid,11-861,"Rice, white, long grain, raw",en,,"10 samples, 9 products AC",100,g,85.1,6.7,1,355,cofid-2021
cofid,11-862,"Rice, white, long grain, boiled in unsalted water",en,,"10 samples, 9 products AC",100,g,31.1,2.8,0.4,131,cofid-2021
cofid,11-863,"Rice, white, long grain, easy cook, raw",en,,"10 samples, 9 products AC",100,g,82.3,7,1.1,347,cofid-2021
cofid,11-864,"Rice, white, long grain, easy cook, boiled in unsalted water",en,,"10 samples, 9 products AC",100,g,34.7,3,0.4,146,cofid-2021
cofid,11-865,"Rice, white, pudding, raw",en,,"8 samples, 7 products AC",100,g,85.6,5.6,0.9,352,cofid-2021
cofid,11-866,"Rice, brown, basmati, raw",en,,"6 samples, 5 products AC",100,g,77.6,8.9,3.1,355,cofid-2021
cofid,11-867,"Rice, brown, basmati, boiled in unsalted water",en,,"6 samples, 5 products AC",100,g,28.7,3.3,1.1,131,cofid-2021
cofid,11-868,"Rice, brown, wholegrain, raw",en,,"6 samples, 6 products AC",100,g,77,7.7,1.5,333,cofid-2021
cofid,11-869,"Rice, brown, wholegrain, boiled in unsalted water",en,,"6 samples, 6 products AC",100,g,29.2,3.6,0.9,132,cofid-2021
cofid,11-870,"Rice, brown, easy cook, raw",en,,"6 samples, 5 products, including Italian and American AC",100,g,82.1,7.5,3.1,366,cofid-2021
cofid,11-871,"Rice, brown, easy cook, boiled in unsalted water",en,,"6 samples, 5 products, including Italian and American AC",100,g,35.3,3.2,1.3,157,cofid-2021
cofid,11-872,"Rice, wild, raw",en,,"5 samples, 3 products AC",100,g,75.8,12.2,1.1,343,cofid-2021
cofid,11-873,"Rice, wild, boiled in unsalted water",en,,"5 samples, 3 products AC",100,g,31.7,5.3,0.6,145,cofid-2021
cofid,11-874,"Rice, Thai fragrant, raw",en,,"8 samples, 7 products AC",100,g,84.5,6.4,1.1,352,cofid-2021
cofid,11-875,"Rice, Thai fragrant, boiled in unsalted water",en,,"8 samples, 7 products AC",100,g,32.1,2.3,0.4,133,cofid-2021
cofid,11-876,"Rice, red, raw",en,,"6 samples, 4 products, Carmargue rice AC",100,g,80.4,7,2.9,356,cofid-2021
cofid,11-877,"Red rice, boiled in unsalted water",en,,"6 samples, 4 products, Camargue rice AC",100,g,28.2,3,1.2,129,cofid-2021
cofid,11-878,"Rice, white, Italian Arborio risotto, raw",en,,"7 samples, 7 products AC",100,g,85.2,6.4,1,354,cofid-2021
cofid,11-879,"Rice, white, Italian ""Arborio"" risotto, boiled in unsalted water",en,,"7 samples, 7 products. AC",100,g,32.2,3.2,0.5,138,cofid-2021
cofid,11-880,"Rice, savoury, including chicken, beef, mushroom and vegetable varieties, dried, uncooked",en,,"10 samples, 10 products, assorted meat and vegetable varieties AC",100,g,83.3,8,2.7,369,cofid-2021
cofid,11-881,"Rice, savoury, including chicken, beef, mushroom and vegetable varieties, dried, cooked",en,,"10 samples, 10 products, assorted meat and vegetable varieties. Cooked in water according to manufacturer's instructions AC",100,g,34,3.7,1.4,155,cofid-2021
cofid,11-884,"Rice, ready-cooked, ""plain"", re-heated",en,,"8 samples, 5 products AC",100,g,33.9,4.1,1.9,161,cofid-2021
cofid,11-885,"Rice, egg fried, ready cooked, re-heated, retail, not takeaway",en,,"6 samples, 6 products AC",100,g,28.1,3.9,5.3,169,cofid-2021
cofid,11-886,"Flour, wheat, white, plain, soft",en,,"14 samples, 12 products AA",100,g,80.9,9.1,1.4,352,cofid-2021
cofid,11-887,"Flour, wheat, bread/strong, white",en,,"10 samples, 9 products AA",100,g,79.2,11.3,1.2,353,cofid-2021
cofid,11-888,"Flour, wheat, white, self raising",en,,"12 samples, 10 samples AA",100,g,79.6,8.9,1.5,348,cofid-2021
cofid,11-889,"Flour, wheat, wholemeal",en,,"8 samples, 6 products AA",100,g,69.9,11.6,2,327,cofid-2021
cofid,11-890,"Flour, wheat, wholemeal, bread/strong",en,,"8 samples, 6 products AA",100,g,66.7,14.2,2.2,327,cofid-2021
cofid,11-891,"Flour, wheat, wholemeal, self raising",en,,"8 samples, 5 products AA",100,g,69.3,10.8,1.9,359,cofid-2021
cofid,11-892,"Flour, wheat, brown",en,,"4 samples, 2 products,  81% extraction AA",100,g,72.5,12.2,2,339,cofid-2021
cofid,11-893,"Flour, wheat, brown, bread/strong",en,,"8 samples, 5 products AA",100,g,72,13.4,1.9,341,cofid-2021
cofid,11-894,"Flour, chapati, white",en,,"7 samples, 6 products AA",100,g,78.3,9.7,1.4,345,cofid-2021
cofid,11-895,"Flour, chapati, brown",en,,"7 samples, 5 products AA",100,g,73,10.3,1.9,332,cofid-2021
cofid,11-896,"Flour, gram",en,,"7 samples, 5 product AA",100,g,57,22.7,5.4,353,cofid-2021
cofid,11-897,"Flour, rye",en,,"4 samples, 3 products AA",100,g,73.5,7.3,1.6,319,cofid-2021
cofid,11-898,"Flour, soya",en,,"4 samples, 3 products AA",100,g,18.7,34.3,22.4,409,cofid-2021
cofid,11-899,"Flour, gari (cassava flour)",en,,"4 samples, 2 products AA",100,g,95.1,0.7,0.2,361,cofid-2021
cofid,11-901,"Couscous, plain, raw",en,,"8 samples, 8 products, wheat AT",100,g,79.2,12,2.1,364,cofid-2021
cofid,11-902,"Couscous, plain, cooked",en,,"8 samples, 8 products, wheat AT",100,g,37.5,7.2,1,178,cofid-2021
cofid,11-903,"Semolina, raw",en,,"6 samples, 5 products AA",100,g,77.9,10.6,1.6,349,cofid-2021
cofid,11-904,"Wheat, bulgur, raw",en,,"6 samples, 6 products AA",100,g,77.8,10.6,2,352,cofid-2021
cofid,11-905,"Polenta, hydrated, raw",en,,"4 samples, 2 products, corn based AT",100,g,15.2,1.9,0.4,68,cofid-2021
cofid,11-906,"Bran, wheat",en,,"5 samples, 4 products AA",100,g,20.6,14.8,5.5,186,cofid-2021
cofid,11-907,Wheatgerm,en,,"4 samples, 3 products AA",100,g,44.7,27.3,8.4,352,cofid-2021
cofid,11-910,"Bread, naan, peshwari naan, takeaway and retail",en,,"10 samples, 5 from takeaway shops, naan with nuts and raisins AF",100,g,39.8,7.6,7.9,251,cofid-2021
cofid,11-911,"Puri, homemade",en,,"9 samples; 6 homemade, 3 café. Deep fried chapati AF",100,g,36.5,7.2,22.3,366,cofid-2021
cofid,11-912,"Mooli paratha, homemade",en,,"5 samples, radish filled flatbread AF",100,g,33.8,5.9,2.3,171,cofid-2021
cofid,11-913,Gajjeralla,en,,"6 samples, 3 retail, 3 homemade, hot dessert of carrots cooked in cream AS",100,g,39.3,3.6,12.3,272,cofid-2021
cofid,11-915,"Sevyian, homemade",en,,"6 samples, dessert made from vermicelli and milk AS",100,g,20.2,3.8,3.1,119,cofid-2021
cofid,11-916,Cake rusks,en,,"South Asian sweet bread, 6 samples, ethnic food store AM",100,g,55.7,8.7,23.1,452,cofid-2021
cofid,11-919,"Strudel, fruit filled, retail, frozen",en,,"12 samples, 7 products AS",100,g,29.1,2.7,13.5,241,cofid-2021
cofid,11-920,"Pie, apple, pastry, double crust, deep filled, retail",en,,"9 samples, 6 products, chilled and frozen AS",100,g,38.5,3.3,10.9,256,cofid-2021
cofid,11-921,"Pie, apple, pastry, double crust, retail",en,,"11 samples, 11 products, chilled and frozen AS",100,g,30.3,3.8,12.9,245,cofid-2021
cofid,11-922,"Pancakes (served with crispy duck), pancakes only, takeaway",en,,"10 sub-samples, 2 from different establishments in each of 5 regions AT",100,g,53.3,7.8,7.9,305,cofid-2021
cofid,11-923,"Bread, white, crusty bloomer, unsliced, fresh, large",en,,"10 samples, 8 products AF",100,g,52.3,9.2,1.6,247,cofid-2021
cofid,11-925,"Tortilla, wheat, soft",en,,"8 samples, 6 products AF",100,g,53.9,7.8,5.7,285,cofid-2021
cofid,11-936,"Pizza, cheese and tomato, retail",en,,"11 samples, 10 products, frozen and chilled, all bases, not stuffed crust A",100,g,36.1,12.2,9.8,272,cofid-2021
cofid,11-937,"Bread, garlic and herb, retail",en,,"10 samples, 10 products , frozen and chilled AF",100,g,45.1,7,16.7,348,cofid-2021
cofid,11-938,"Breakfast cereal, crunchy clusters type, without nuts, unfortified",en,,"7 samples, 5 brands, including Jordans Country Crisp, Quaker Oat granola and own brand AI",100,g,71,7.2,11.6,399,cofid-2021
cofid,11-939,"Breakfast cereal, crunchy/crispy muesli type cereal, with nuts, unfortified",en,,"7 samples, 5 brands, including Jordans's Country Crisp, Kellogg's Crunchy Nut Clusters and own labels AI",100,g,61.9,8.4,20.5,450,cofid-2021
cofid,11-940,Rusks,en,,"8 samples, 8 products AK",100,g,73,6.5,10.7,396,cofid-2021
cofid,11-941,"Noodles, egg, fine, dried, boiled in unsalted water",en,,Calculated from medium cooked noodles AD,100,g,27.5,4.7,0.8,129,cofid-2021
cofid,11-942,"Noodles, egg, thick, dried, boiled in unsalted water",en,,Calculated from medium cooked noodles AD,100,g,30.7,5,0.9,143,cofid-2021
cofid,11-947,"Bread, seeded",en,,Label data and calculations AF,100,g,43.8,9.9,7.4,270,cofid-2021
cofid,11-948,"Currant buns, toasted",en,,Calculated using a weight loss of 10% AP,100,g,58.4,8.9,6.2,311,cofid-2021
cofid,11-951,"Bannocks, made with wheat flour, homemade",en,,Recipe AF,100,g,65.5,8.5,1.3,292,cofid-2021
cofid,11-952,"Biscuits, gingernut, homemade",en,,Recipe AM,100,g,70,4.5,19.8,459,cofid-2021
cofid,11-954,"Macaroni cheese, homemade",en,,Recipe AD,100,g,19.8,7.8,8.6,183,cofid-2021
cofid,11-955,"Sandwich, white bread, bacon, lettuce and tomato",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,24.1,8.2,11.9,230,cofid-2021
cofid,11-956,"Cake, sponge, homemade",en,,Not filled. Recipe AN,100,g,53.1,6.4,26.4,463,cofid-2021
cofid,11-957,"Cake, sponge, fatless, homemade",en,,Not filled recipe AN,100,g,53.9,9.9,5.6,292,cofid-2021
cofid,11-958,"Scones, plain, homemade",en,,Recipe AP,100,g,55.9,7.2,12.7,352,cofid-2021
cofid,11-959,"Pancakes, savoury, made with semi-skimmed milk, homemade",en,,Recipe AT,100,g,26.6,6.9,8.4,203,cofid-2021
cofid,11-960,"Yorkshire pudding, made with semi-skimmed milk, homemade",en,,Recipe AT,100,g,25.6,6.7,8.3,197,cofid-2021
cofid,11-961,"Pastry, wholemeal, cooked, homemade",en,,Recipe. Ref. Wiles et al. (1980) AO,100,g,48.9,8.3,30,487,cofid-2021
cofid,11-962,"Dumplings, homemade",en,,Recipe AT,100,g,25.4,2.7,11.7,211,cofid-2021
cofid,11-963,"Sandwich, white bread, cheddar cheese and pickle",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,27.7,12,14.4,282,cofid-2021
cofid,11-964,"Sandwich, white bread, chicken salad",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,22.5,10.7,4.9,172,cofid-2021
cofid,11-965,"Sandwich, white bread, ham salad",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,25,8.2,4.1,163,cofid-2021
cofid,11-966,"Sandwich, white bread, egg mayonnaise",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,28.5,8.8,11.2,243,cofid-2021
cofid,11-967,"Sandwich, white bread, tuna mayonnaise",en,,Recipe from University of North London survey of commercial sandwiches AB,100,g,25.3,12.5,10.2,237,cofid-2021
cofid,11-968,"Rice, pilau, plain, homemade",en,,Recipe from a personal collection AC,100,g,24.3,2.5,3.7,134,cofid-2021
